word,ADJ,ADP,ADV,NOUN,NUM,SCONJ,VERB,X
individual,0,0,0,1,0,0,0,0
special,2,0,0,0,0,0,0,0
berserk,1,0,0,3,0,0,0,0
savagery,0,0,0,1,0,0,0,0
skin,0,0,0,1,0,0,0,0
attire,0,0,0,1,0,0,0,0
development,0,0,0,2,0,0,0,0
werewolf,0,0,0,1,0,0,0,0
habit,0,0,0,1,0,0,0,0
murder,0,0,0,0,0,0,1,0
think,0,0,0,0,0,0,5,0
little,3,0,0,0,0,0,0,0
entrance,0,0,0,1,0,0,0,0
afterlife,0,0,0,1,0,0,0,0
shipbuilding,0,0,0,1,0,0,0,0
fierceness,0,0,0,1,0,0,0,0
talented,1,0,0,0,0,0,0,0
shipbuilder,0,0,0,2,0,0,0,0
navigate,0,0,0,0,0,0,2,0
exceptional,1,0,0,0,0,0,0,0
vessel,0,0,0,3,0,0,0,0
famous,2,0,0,0,0,0,0,0
dragon,0,0,0,1,0,0,0,0
overlap,0,0,0,0,0,0,1,0
plank,0,0,0,1,0,0,0,0
peg,0,0,0,1,0,0,0,0
range,0,0,0,0,0,0,1,0
meter,0,0,0,1,0,0,0,0
prow,0,0,0,1,0,0,0,0
figurehead,0,0,0,1,0,0,0,0
carve,0,0,0,0,0,0,1,0
ferocious,1,0,0,0,0,0,0,0
beast,0,0,0,1,0,0,0,0
single,1,0,0,0,0,0,0,0
sail,0,0,0,1,0,0,3,0
propel,0,0,0,0,0,0,1,0
wind,0,0,0,1,0,0,0,0
oar,0,0,0,1,0,0,0,0
push,0,0,0,0,0,0,1,0
fast,0,0,1,0,0,0,0,0
mile,0,0,0,1,0,0,0,0
kilometer,0,0,0,1,0,0,0,0
hour,0,0,0,1,0,0,0,0
landmark,0,0,0,1,0,0,0,0
sun,0,0,0,1,0,0,0,0
star,0,0,0,1,0,0,0,0
amazing,1,0,0,0,0,0,0,0
feat,0,0,0,1,0,0,0,0
piracy,0,0,0,1,0,0,0,0
keep,0,0,0,0,0,0,1,0
element,0,0,0,2,0,0,0,0
surprise,0,0,0,1,0,0,0,0
shallow,1,0,0,0,0,0,0,0
water,0,0,0,2,0,0,0,0
river,0,0,0,1,0,0,0,0
beach,0,0,0,1,0,0,0,0
bank,0,0,0,1,0,0,0,0
quickly,0,0,1,0,0,0,0,0
return,0,0,0,0,0,0,3,0
scale,0,0,0,2,0,0,0,0
invasion,0,0,0,7,0,0,0,0
fleet,0,0,0,2,0,0,0,0
thousand,0,0,0,0,4,0,0,0
replica,0,0,0,1,0,0,0,0
discover,0,0,0,0,0,0,3,0
burial,0,0,0,4,0,0,0,0
mound,0,0,0,3,0,0,0,0
begin,0,0,0,0,0,0,4,0
eighth,1,0,0,0,0,0,0,0
record,0,0,0,1,0,0,3,0
collection,0,0,0,1,0,0,0,0
harry,0,0,0,0,0,0,1,0
raiding,0,0,0,3,0,0,0,0
heathen,0,0,0,1,0,0,0,0
destroy,0,0,0,0,0,0,1,0
church,0,0,0,4,0,0,0,0
ruin,0,0,0,2,0,0,0,0
slaughter,0,0,0,1,0,0,1,0
sheep,0,0,0,1,0,0,0,0
cattle,0,0,0,1,0,0,0,0
chest,0,0,0,1,0,0,0,0
loot,0,0,0,1,0,0,1,0
news,0,0,0,1,0,0,0,0
terrify,0,0,0,0,0,0,1,0
mainland,0,0,0,1,0,0,0,0
monastery,0,0,0,2,0,0,0,0
target,0,0,0,1,0,0,1,0
fortify,0,0,0,0,0,0,3,0
perimeter,0,0,0,1,0,0,0,0
attempt,0,0,0,0,0,0,4,0
siege,0,0,0,2,0,0,0,0
content,1,0,0,0,0,0,0,0
decide,0,0,0,0,0,0,1,0
new,2,0,0,0,0,0,0,0
territory,0,0,0,4,0,0,0,0
lead,0,0,0,0,0,0,5,0
son,0,0,0,5,0,0,0,0
kingdom,0,0,0,6,0,0,0,0
eastern,4,0,0,0,0,0,0,0
modern,4,0,0,0,0,0,0,0
northern,1,0,0,0,0,0,0,0
reduce,0,0,0,0,0,0,1,0
central,1,0,0,0,0,0,0,0
fraction,0,0,0,1,0,0,0,0
size,0,0,0,1,0,0,0,0
money,0,0,0,5,0,0,0,0
see,0,0,0,0,0,0,3,0
execution,0,0,0,1,0,0,0,0
shoot,0,0,0,0,0,0,2,0
urchin,0,0,0,1,0,0,0,0
closely,0,0,1,0,0,0,0,0
set,0,0,0,0,0,0,2,0
quill,0,0,0,1,0,0,0,0
subdue,0,0,0,0,0,0,1,0
southern,1,0,0,0,0,0,0,0
meet,0,0,0,0,0,0,2,0
win,0,0,0,0,0,0,1,0
day,0,0,0,2,0,0,0,0
truce,0,0,0,1,0,0,0,0
seaside,0,0,0,1,0,0,0,0
structure,0,0,0,2,0,0,0,0
ground,0,0,0,1,0,0,0,0
threaten,0,0,0,0,0,0,1,0
clergy,0,0,0,1,0,0,0,0
treaty,0,0,0,1,0,0,0,0
assert,0,0,0,0,0,0,1,0
hand,0,0,0,2,0,0,0,0
split,0,0,0,0,0,0,1,0
subject,1,0,0,0,0,0,0,0
remainder,0,0,0,1,0,0,0,0
reconquest,0,0,0,1,0,0,0,0
grandson,0,0,0,1,0,0,0,0
timber,0,0,0,1,0,0,0,0
