word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,VERB,X
darkness,0,0,0,0,0,0,1,0,0,0,0
snatch,0,0,0,0,0,0,0,0,0,1,0
hot,1,0,0,0,0,0,0,0,0,0,0
queer,1,0,0,0,0,0,0,0,0,0,0
today,0,0,0,0,0,0,6,0,0,0,0
fine,4,0,0,0,0,0,0,0,0,0,0
yesterday,0,0,0,0,0,0,3,0,0,0,0
night,0,0,0,0,0,0,3,0,0,0,0
tap,0,0,0,0,0,0,0,0,0,1,0
chin,0,0,0,0,0,0,3,0,0,0,0
morning,0,0,0,0,0,0,4,0,0,0,0
person,0,0,0,0,0,0,3,0,0,0,0
age,0,0,0,0,0,0,2,0,0,0,0
maybe,0,0,3,0,0,0,0,0,0,0,0
purse,0,0,0,0,0,0,0,0,0,1,0
lip,0,0,0,0,0,0,1,0,0,0,0
sure,6,0,0,0,0,0,0,0,0,0,0
hair,0,0,0,0,0,0,3,0,0,0,0
ringlet,0,0,0,0,0,0,1,0,0,0,0
sort,0,0,1,0,0,0,9,0,0,0,0
test,0,0,0,0,0,0,0,0,0,1,0
thirteen,0,0,0,0,0,0,0,1,0,0,0
problem,0,0,0,0,0,0,1,0,0,0,0
math,0,0,0,0,0,0,1,0,0,0,0
puzzling,2,0,0,0,0,0,0,0,0,0,0
geography,0,0,0,0,0,0,1,0,0,0,0
capital,0,0,0,0,0,0,3,0,0,0,0
wrong,3,0,1,0,0,0,0,0,0,0,0
certain,2,0,0,0,0,0,0,0,0,0,0
stay,0,0,0,0,0,0,0,0,0,4,0
value,0,0,0,0,0,0,1,0,0,0,0
truth,0,0,0,0,0,0,1,0,0,0,0
lonely,3,0,0,0,0,0,0,0,0,0,0
surprised,4,0,0,0,0,0,0,0,0,0,0
wear,0,0,0,0,0,0,0,0,0,3,0
whisper,0,0,0,0,0,0,0,0,0,4,0
measure,0,0,0,0,0,0,0,0,0,1,0
shrink,0,0,0,0,0,0,0,0,0,7,0
ground,0,0,0,0,0,0,2,0,0,0,0
surely,0,0,2,0,0,0,0,0,0,0,0
disappear,0,0,0,0,0,0,0,0,0,5,0
