word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,VERB,X
safely,0,0,1,0,0,0,0,0,0,0,0
pocket,0,0,0,0,0,0,3,0,0,0,0
week,0,0,0,0,0,0,5,0,0,0,0
washing,0,0,0,0,0,0,1,0,0,0,0
baking,0,0,0,0,0,0,1,0,0,0,0
ship,0,0,0,0,0,0,1,0,0,0,0
elephant,0,0,0,0,0,0,1,0,0,0,0
camel,0,0,0,0,0,0,1,0,0,0,0
present,0,0,0,0,0,0,3,0,0,0,0
fourteen,0,0,0,0,0,0,0,1,0,0,0
buy,0,0,0,0,0,0,0,0,0,5,0
sell,0,0,0,0,0,0,0,0,0,1,0
skipping,0,0,0,0,0,0,4,0,0,0,0
rope,0,0,0,0,0,0,5,0,0,0,0
use,0,0,0,0,0,0,0,0,0,3,0
count,0,0,0,0,0,0,0,0,0,3,0
skip,0,0,0,0,0,0,0,0,0,11,0
try,0,0,0,0,0,0,0,0,0,4,0
turn,0,0,0,0,0,0,0,0,0,5,0
thank,0,0,0,0,0,0,0,0,0,3,0
hold,0,0,0,0,0,0,1,0,0,7,0
adult,0,0,0,0,0,0,1,0,0,0,0
shake,0,0,0,0,0,0,0,0,0,5,0
have,0,0,0,0,0,0,0,0,0,2,0
fine,2,0,0,0,0,0,0,0,0,0,0
today,0,0,0,0,0,0,2,0,0,0,0
yesterday,0,0,0,0,0,0,1,0,0,0,0
ought,0,0,0,1,0,0,0,0,0,0,0
climbing,0,0,0,0,0,0,2,0,0,0,0
thick,2,0,0,0,0,0,0,0,0,0,0
cover,0,0,0,0,0,0,0,0,0,3,0
heart,0,0,0,0,0,0,2,0,0,0,0
beat,0,0,0,0,0,0,0,0,0,1,0
fast,0,0,3,0,0,0,0,0,0,0,0
keyhole,0,0,0,0,0,0,1,0,0,0,0
fit,0,0,0,0,0,0,0,0,0,1,0
manage,0,0,0,0,0,0,0,0,0,1,0
unlock,0,0,0,0,0,0,0,0,0,1,0
slowly,0,0,3,0,0,0,0,0,0,0,0
quickly,0,0,2,0,0,0,0,0,0,0,0
exciting,3,0,0,0,0,0,0,0,0,0,0
rose,0,0,0,0,0,0,13,0,0,0,0
world,0,0,0,0,0,0,2,0,0,0,0
grass,0,0,0,0,0,0,8,0,0,0,0
lot,0,0,0,0,0,0,5,0,0,0,0
light,0,0,0,0,0,0,1,0,0,0,0
clear,1,0,0,0,0,0,0,0,0,2,0
twice,0,0,1,0,0,0,0,0,0,0,0
seed,0,0,0,0,0,0,6,0,0,0,0
write,0,0,0,0,0,0,0,0,0,1,0
excited,2,0,0,0,0,0,0,0,0,0,0
uncomfortable,1,0,0,0,0,0,0,0,0,0,0
close,0,0,1,0,0,0,0,0,0,1,0
new,2,0,0,0,0,0,0,0,0,0,0
thousand,0,0,0,0,0,0,1,2,0,0,0
dry,2,0,0,0,0,0,0,0,0,1,0
true,3,0,0,0,0,0,0,0,0,0,0
wood,0,0,0,0,0,0,2,0,0,0,0
end,0,0,0,0,0,0,3,0,0,1,0
wooden,1,0,0,0,0,0,0,0,0,0,0
pipe,0,0,0,0,0,0,1,0,0,0,0
squirrel,0,0,0,0,0,0,3,0,0,0,0
crow,0,0,0,0,0,0,4,0,0,0,0
