word,ADJ,ADP,ADV,AUX,INTJ,NOUN,NUM,PRON,VERB
popular,2,0,0,0,0,0,0,0,0
agreement,0,0,0,0,0,1,0,0,0
chair,0,0,0,0,0,2,0,0,0
dance,0,0,0,0,0,0,0,0,1
necessary,3,0,0,0,0,0,0,0,0
knock,0,0,0,0,0,2,0,0,0
accuse,0,0,0,0,0,0,0,0,9
unbrotherly,1,0,0,0,0,0,0,0,0
step,0,0,0,0,0,2,0,0,2
minute,0,0,0,0,0,3,0,0,0
sister,0,0,0,0,0,14,0,0,0
round,0,1,1,0,0,0,0,0,0
alarmed,1,0,0,0,0,0,0,0,0
office,0,0,0,0,0,2,0,0,0
argument,0,0,0,0,0,1,0,0,0
smoothly,0,0,1,0,0,0,0,0,0
inform,0,0,0,0,0,0,0,0,1
suspect,0,0,0,0,0,0,0,0,1
privately,0,0,1,0,0,0,0,0,0
fill,0,0,0,0,0,0,0,0,2
pause,0,0,0,0,0,0,0,0,1
seriously,0,0,1,0,0,0,0,0,0
powder,0,0,0,0,0,1,0,0,0
shopkeeper,0,0,0,0,0,2,0,0,0
perfectly,0,0,1,0,0,0,0,0,0
moon,0,0,0,0,0,1,0,0,0
rise,0,0,0,0,0,0,0,0,2
flow,0,0,0,0,0,0,0,0,1
future,0,0,0,0,0,3,0,0,0
loving,1,0,0,0,0,0,0,0,0
anger,0,0,0,0,0,2,0,0,0
shouting,0,0,0,0,0,1,0,0,0
liar,0,0,0,0,0,1,0,0,0
beginning,0,0,0,0,0,1,0,0,0
hole,0,0,0,0,0,1,0,0,0
writing,0,0,0,0,0,1,0,0,0
refuse,0,0,0,0,0,0,0,0,3
lonely,1,0,0,0,0,0,0,0,0
ill,1,0,0,0,0,0,0,0,0
girl,0,0,0,0,0,9,0,0,0
feverish,1,0,0,0,0,0,0,0,0
suggest,0,0,0,0,0,0,0,0,2
prevent,0,0,0,0,0,0,0,0,1
learn,0,0,0,0,0,0,0,0,2
carelessly,0,0,2,0,0,0,0,0,0
patient,0,0,0,0,0,1,0,0,0
show,0,0,0,0,0,0,0,0,3
boy,0,0,0,0,0,6,0,0,0
seventeen,0,0,0,0,0,0,1,0,0
crazy,1,0,0,0,0,0,0,0,0
peasant,0,0,0,0,0,2,0,0,0
dog,0,0,0,0,0,2,0,0,0
sick,2,0,0,0,0,0,0,0,0
drop,0,0,0,0,0,0,0,0,2
buy,0,0,0,0,0,0,0,0,1
pull,0,0,0,0,0,0,0,0,4
lift,0,0,0,0,0,0,0,0,2
fever,0,0,0,0,0,1,0,0,0
warn,0,0,0,0,0,0,0,0,3
offer,0,0,0,0,0,0,0,0,1
unlawful,1,0,0,0,0,0,0,0,0
punish,0,0,0,0,0,0,0,0,1
expect,0,0,0,0,0,0,0,0,1
deeply,0,0,1,0,0,0,0,0,0
violently,0,0,1,0,0,0,0,0,0
goodness,0,0,0,0,0,1,0,0,0
knee,0,0,0,0,0,1,0,0,0
ending,0,0,0,0,0,1,0,0,0
unconscious,4,0,0,0,0,0,0,0,0
lightly,0,0,1,0,0,0,0,0,0
lip,0,0,0,0,0,4,0,0,0
glass,0,0,0,0,0,1,0,0,0
conversation,0,0,0,0,0,1,0,0,0
pretend,0,0,0,0,0,0,0,0,1
newspaper,0,0,0,0,0,1,0,0,0
depend,0,0,0,0,0,0,0,0,1
fault,0,0,0,0,0,1,0,0,0
peacefully,0,0,1,0,0,0,0,0,0
count,0,0,0,0,0,0,0,0,3
finger,0,0,0,0,0,2,0,0,0
boot,0,0,0,0,0,1,0,0,0
impossible,1,0,0,0,0,0,0,0,0
shirt,0,0,0,0,0,1,0,0,0
coat,0,0,0,0,0,2,0,0,0
press,0,0,0,0,0,0,0,0,1
cloth,0,0,0,0,0,1,0,0,0
nose,0,0,0,0,0,1,0,0,0
mouth,0,0,0,0,0,2,0,0,0
ground,0,0,0,0,0,3,0,0,0
number,0,0,0,0,0,1,0,0,0
warning,1,0,0,0,0,0,0,0,0
normal,1,0,0,0,0,0,0,0,0
alarm,0,0,0,0,0,1,0,0,0
cell,0,0,0,0,0,1,0,0,0
willing,1,0,0,0,0,0,0,0,0
weak,1,0,0,0,0,0,0,0,0
sudden,1,0,0,0,0,0,0,0,0
doubt,0,0,0,0,0,1,0,0,0
afternoon,0,0,0,0,0,3,0,0,0
helpless,1,0,0,0,0,0,0,0,0
crazily,0,0,1,0,0,0,0,0,0
laugh,0,0,0,0,0,1,0,0,0
hah,0,0,0,0,1,0,0,0,0
wildly,0,0,2,0,0,0,0,0,0
beat,0,0,0,0,0,0,0,0,1
breathing,0,0,0,0,0,1,0,0,0
onwards,0,0,1,0,0,0,0,0,0
fine,1,0,0,0,0,0,0,0,0
willingly,0,0,1,0,0,0,0,0,0
hidden,1,0,0,0,0,0,0,0,0
few,1,0,0,0,0,0,0,0,0
instead,0,0,1,0,0,0,0,0,0
wash,0,0,0,0,0,0,0,0,1
figure,0,0,0,0,0,1,0,0,0
breathe,0,0,0,0,0,0,0,0,1
language,0,0,0,0,0,1,0,0,0
jump,0,0,0,0,0,0,0,0,1
waist,0,0,0,0,0,1,0,0,0
fighting,0,0,0,0,0,1,0,0,0
bang,0,0,0,0,0,1,0,0,0
cloud,0,0,0,0,0,1,0,0,0
lifeless,1,0,0,0,0,0,0,0,0
horror,0,0,0,0,0,1,0,0,0
bridge,0,0,0,0,0,1,0,0,0
cart,0,0,0,0,0,3,0,0,0
miss,0,0,0,0,0,0,0,0,1
crash,0,0,0,0,1,0,0,0,0
suppose,0,0,0,0,0,0,0,0,1
peaceful,2,0,0,0,0,0,0,0,0
build,0,0,0,0,0,0,0,0,1
famous,2,0,0,0,0,0,0,0,0
