word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,VERB
pie,0,0,0,0,0,0,6,0,0,0
quick,1,0,0,0,0,0,0,0,0,0
bag,0,0,0,0,0,0,1,0,0,0
water,0,0,0,0,0,0,1,0,0,0
early,0,0,2,0,0,0,0,0,0,0
teach,0,0,0,0,0,0,0,0,0,1
young,2,0,0,0,0,0,0,0,0,0
forget,0,0,0,0,0,0,0,0,0,1
hard,2,0,0,0,0,0,0,0,0,0
mile,0,0,0,0,0,0,1,0,0,0
brave,6,0,0,0,0,0,0,0,0,0
right,2,0,0,0,0,0,0,0,0,0
unhappy,3,0,0,0,0,0,0,0,0,0
walk,0,0,0,0,0,0,0,0,0,3
past,0,2,0,0,0,0,0,0,0,0
understand,0,0,0,0,0,0,0,0,0,4
matter,0,0,0,0,0,0,1,0,0,0
suddenly,0,0,4,0,0,0,0,0,0,0
live,0,0,0,0,0,0,0,0,0,6
table,0,0,0,0,0,0,7,0,0,0
roof,0,0,0,0,0,0,8,0,0,0
pocket,0,0,0,0,0,0,1,0,0,0
piece,0,0,0,0,0,0,1,0,0,0
brown,1,0,0,0,0,0,0,0,0,0
bird,0,0,0,0,0,0,4,0,0,0
fly,0,0,0,0,0,0,0,0,0,1
second,1,0,0,0,0,0,0,0,0,0
fourth,1,0,0,0,0,0,0,0,0,0
sadly,0,0,3,0,0,0,0,0,0,0
anybody,0,0,0,0,0,0,0,0,1,0
excited,1,0,0,0,0,0,0,0,0,0
oooh,0,0,0,0,0,1,0,0,0,0
indian,12,0,0,0,0,0,0,0,0,0
gentleman,0,0,0,0,0,0,11,0,0,0
english,1,0,0,0,0,0,0,0,0,0
happen,0,0,0,0,0,0,0,0,0,3
family,0,0,0,0,0,0,3,0,0,0
lonely,2,0,0,0,0,0,0,0,0,0
monkey,0,0,0,0,0,0,12,0,0,0
dear,1,0,0,0,0,0,0,0,0,0
jump,0,0,0,0,0,0,0,0,0,4
lascar,0,0,0,0,0,0,5,0,0,0
fast,0,0,1,0,0,0,0,0,0,0
thank,0,0,0,0,0,0,0,0,0,2
wife,0,0,0,0,0,0,1,0,0,0
doctor,0,0,0,0,0,0,1,0,0,0
man,0,0,0,0,0,0,1,0,0,0
care,0,0,0,0,0,0,3,0,0,0
kill,0,0,0,0,0,0,0,0,0,2
sixteen,0,0,0,0,0,0,0,1,0,0
die,0,0,0,0,0,0,0,0,0,3
russian,1,0,0,0,0,0,0,0,0,0
dream,0,0,0,0,0,0,5,0,0,0
short,2,0,0,0,0,0,0,0,0,0
shoe,0,0,0,0,0,0,5,0,0,0
warm,6,0,0,0,0,0,0,0,0,0
coat,0,0,0,0,0,0,3,0,0,0
weather,0,0,0,0,0,0,1,0,0,0
thin,3,0,0,0,0,0,0,0,0,0
basket,0,0,0,0,0,0,1,0,0,0
shopping,0,0,0,0,0,0,1,0,0,0
rain,0,0,0,0,0,0,2,0,0,0
snow,0,0,0,0,0,0,4,0,0,0
sixpence,0,0,0,0,0,0,1,0,0,0
wait,0,0,0,0,0,0,0,0,0,3
quickly,0,0,2,0,0,0,0,0,0,0
foot,0,0,0,0,0,0,2,0,0,0
home,0,0,1,0,0,0,5,0,0,0
stair,0,0,0,0,0,0,3,0,0,0
way,0,0,0,0,0,0,1,0,0,0
easily,0,0,1,0,0,0,0,0,0,0
dinner,0,0,0,0,0,0,3,0,0,0
tea,0,0,0,0,0,0,5,0,0,0
unhappily,0,0,2,0,0,0,0,0,0,0
box,0,0,0,0,0,0,2,0,0,0
today,0,0,0,0,0,0,1,0,0,0
cake,0,0,0,0,0,0,6,0,0,0
magic,0,0,0,0,0,0,9,0,0,0
have,0,0,0,0,0,0,0,0,0,2
tomorrow,0,0,0,0,0,0,1,0,0,0
quiet,1,0,0,0,0,0,0,0,0,0
blanket,0,0,0,0,0,0,2,0,0,0
wall,0,0,0,0,0,0,2,0,0,0
cloth,0,0,0,0,0,0,1,0,0,0
cup,0,0,0,0,0,0,1,0,0,0
plate,0,0,0,0,0,0,1,0,0,0
meat,0,0,0,0,0,0,3,0,0,0
sandwich,0,0,0,0,0,0,1,0,0,0
orange,0,0,0,0,0,0,1,0,0,0
ate,0,0,0,0,0,0,0,0,0,2
drank,0,0,0,0,0,0,0,0,0,1
writing,0,0,0,0,0,0,1,0,0,0
happily,0,0,3,0,0,0,0,0,0,0
tonight,0,0,0,0,0,0,1,0,0,0
wrong,1,0,0,0,0,0,0,0,0,0
moment,0,0,0,0,0,0,1,0,0,0
interest,0,0,0,0,0,0,1,0,0,0
shall,0,0,0,1,0,0,0,0,0,0
bear,0,0,0,0,0,0,0,0,0,1
mean,0,0,0,0,0,0,0,0,0,1
true,2,0,0,0,0,0,0,0,0,0
somebody,0,0,0,0,0,0,0,0,1,0
end,0,0,0,0,0,0,0,0,0,1
