word,ADJ,ADP,ADV,NOUN,NUM,SCONJ,VERB,X
compose,0,0,0,0,0,0,1,0
commission,0,0,0,1,0,0,0,0
lawyer,0,0,0,1,0,0,0,0
list,0,0,0,0,0,0,1,0
valid,1,0,0,0,0,0,0,0
edict,0,0,0,1,0,0,0,0
absolute,2,0,0,0,0,0,0,0
authority,0,0,0,3,0,0,0,0
theory,0,0,0,1,0,0,0,0
hope,0,0,0,1,0,0,1,0
recapture,0,0,0,0,0,0,3,0
recreate,0,0,0,0,0,0,1,0
glory,0,0,0,1,0,0,0,0
military,6,0,0,1,0,0,0,0
success,0,0,0,1,0,0,0,0
young,1,0,0,0,0,0,0,0
name,0,0,0,0,0,0,1,0
career,0,0,0,1,0,0,0,0
age,0,0,0,2,0,0,0,0
battle,0,0,0,3,0,0,0,0
reclaim,0,0,0,0,0,0,1,0
stronghold,0,0,0,1,0,0,0,0
northern,1,0,0,0,0,0,0,0
dispatch,0,0,0,0,0,0,1,0
gothic,1,0,0,0,0,0,0,0
king,0,0,0,1,0,0,0,0
noble,0,0,0,1,0,0,0,0
royal,2,0,0,0,0,0,0,0
treasure,0,0,0,1,0,0,0,0
uprising,0,0,0,2,0,0,0,0
hundred,0,0,0,1,0,0,0,0
rebellion,0,0,0,3,0,0,0,0
faction,0,0,0,1,0,0,0,0
soldier,0,0,0,5,0,0,0,0
rival,2,0,0,0,0,0,0,0
horse,0,0,0,2,0,0,0,0
charioteer,0,0,0,1,0,0,0,0
unite,0,0,0,0,0,0,1,0
policy,0,0,0,1,0,0,0,0
save,0,0,0,0,0,0,2,0
refuse,0,0,0,0,0,0,1,0
yield,0,0,0,0,0,0,1,0
instigation,0,0,0,1,0,0,0,0
troop,0,0,0,3,0,0,0,0
massacre,0,0,0,1,0,0,0,0
victory,0,0,0,6,0,0,0,0
usher,0,0,0,0,0,0,2,0
asian,1,0,0,0,0,0,0,0
nomad,0,0,0,1,0,0,0,0
gain,0,0,0,1,0,0,0,0
like,0,4,0,0,0,0,0,0
successful,1,0,0,0,0,0,0,0
combat,0,0,0,2,0,0,0,0
invasion,0,0,0,3,0,0,0,0
organization,0,0,0,3,0,0,0,0
